test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,Facturas_Leer,00:00:20,global information,6000,381,5619,19.05,2226.51,9855.09,14940.52,10526.72,12697.6,14450.69,14942.21,3421.38,0,0,0,0,280.95,14998.97,15009.96,15062.49,15015.94,15015.94,15024.13,15032.32,6.15,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Facturas_Agregar,00:00:20,global information,6000,560,5440,28,2573.07,12441.65,19909.82,12836.86,16334.85,19431.42,19824.64,4659.48,0,0,0,0,272,19999.34,20010.39,20055.24,20021.25,20021.25,20021.25,20037.63,6.78,0,0,0,0
