test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,UAT_FacturaCompleta,00:00:30,global information,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15060.25,42310.66,130005.36,15089.66,81657.86,110821.38,130023.42,39383.06,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Estres_Mixto,00:00:30,global information,900,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1292.71,34550.73,156539.3,15106.05,15523.84,120061.95,147849.22,39093.59,0,0,0,0
