test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,Estres_AgregarLeer,00:02:49,global information,5055,0,5055,0,0,0,0,0,0,0,0,0,0,0,0,0,29.91,112.21,671.38,5556.56,648.19,737.79,893.95,1100.8,264.99,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Estres_AgregarLeer,00:02:49,Agregar_Producto,5055,0,5055,0,0,0,0,0,0,0,0,0,0,0,0,0,29.91,94.46,477.45,964.65,481.02,548.35,658.43,761.34,113.74,0,0,0,0
