test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,Insertar_Y_Leer,00:01:00,global information,189,189,0,3.15,4235.74,6533.91,12461.85,6365.18,6807.55,9592.83,11337.73,1257.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Insertar_Y_Leer,00:01:00,Insertar_Factura,945,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,313.6,1095.22,6516.51,1036.8,1239.04,1530.88,3637.25,519.26,0,0,0,0
