test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,Agregar_Y_Leer_Facturas,00:02:00,global information,1965,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,16.38,503.42,1222.06,6717.45,1158.14,1327.1,1644.54,3389.44,463.08,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Agregar_Y_Leer_Facturas,00:02:00,Agregar_Factura,1965,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,16.38,394.34,1014.71,6544.57,956.93,1114.11,1397.76,3045.38,437.2,0,0,0,0
