test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,Inventario_Leer,00:00:20,global information,4750,4750,0,237.5,95.71,492.96,64775.88,271.62,484.61,1048.58,1998.85,2457.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Inventario_Agregar,00:00:20,global information,4750,4750,0,237.5,80.02,320.57,64513.46,89.54,96,129.09,225.28,3712.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Inventario_Modificar,00:00:20,global information,4750,4750,0,237.5,82.81,215.54,62753.28,103.04,128.77,209.15,248.58,2273.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
