test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,Agregar_Y_Leer_Facturas,00:02:00,global information,195,195,0,1.62,7561.32,12704.99,18424.01,12484.61,13344.77,16302.08,17825.79,1813.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Agregar_Y_Leer_Facturas,00:02:00,Agregar_Factura,1950,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,140.83,1073.06,6735.99,1035.78,1189.89,1536,2062.34,409.39,0,0,0,0
