test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,ok_rps,ok_min,ok_mean,ok_max,ok_50_percent,ok_75_percent,ok_95_percent,ok_99_percent,ok_std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb,fail_rps,fail_min,fail_mean,fail_max,fail_50_percent,fail_75_percent,fail_95_percent,fail_99_percent,fail_std_dev,fail_data_transfer_min_kb,fail_data_transfer_mean_kb,fail_data_transfer_max_kb,fail_data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,Facturas_Leer,00:00:20,global information,10000,2962,7038,148.1,77.31,2721.51,206675.94,96.77,4608,9617.41,20692.99,10631.96,0,0,0,0,351.9,15016.76,173910.18,274649.6,245235.71,267386.88,273678.34,274464.77,113531.96,0,0,0,0
nbomber_default_test_suite_name,nbomber_default_test_name,Facturas_Agregar,00:00:20,global information,10000,15,9985,0.75,2628.7,3304.59,3763.77,3352.58,3432.45,3670.02,3764.22,291.28,0,0,0,0,499.25,20045.88,124331.4,282020.04,127139.84,181796.86,218497.02,223477.76,66052.72,0,0,0,0
